date, PGP, MRK, HSB, MC, FP, OR, LLY, SAN, DGE, AIR, CATR, VALE3, CDI, SLB, BNP, SAF, RMS, CS, KER, AI, DG, BN, ORA, RI, SU, ACA, ENGI, VIV, DSY, GLE, LHN, HO, SGO, RNO, CAP, UG, ML, KN, LR, CNP, SW, CA, EN, PUB, AM, BOL, STM, AC, IAM, VIE, AMUN, IPN, FTI, GFC, LI, ALO, DIM, FGR, BVI, SESG, SEV, TEP, SCR, ATO, BIM, UBI, EDEN, ILD, ERF, COV, FR, AKE, DEC, GET, WLN, ORP, SK, EO, ICAD, ODET, RCO, RF, MF, RE, AF, BB
10/4/2017,73.928436,51.680611,7.60025,228.784027,42.607143,177.904861,69.970909,80.092415,27.357525,80.793442,101.277176,8.338134,266.90271,55.15723,63.747993,85.664558,420.549469,24.199905,310.409729,102.45343,77.480949,66.191589,12.870973,116.557281,74.062599,14.140296,13.178491,20.787912,87.042603,46.258034,49.075001,93.138229,48.654778,81.524536,98.720711,20.35754,118.921539,6.542129,60.672943,19.015471,99.924713,16.623835,38.76004,58.364285,1362.248291,4.124148,16.618587,41.078808,1.69115,18.785833,67.069252,114.202797,23.114237,129.462631,31.044348,35.773258,59.4342,87.282265,21.908003,17.478964,14.704814,127.000725,34.173817,131.99736,69.692108,60.34,23.224747,224.80629,546.631531,83.373085,62.451942,101.737274,31.015287,9.937224,39.849998,103.812073,156.075516,59.56237,71.756714,933.951782,101.617546,77,136.585007,174.362564,13.555,88.261101
10/5/2017,73.702385,51.776123,7.618282,228.150818,42.949917,179.377182,69.970909,80.733154,27.876106,80.459023,101.277176,8.43267,267.392303,55.270145,64.913071,85.802345,421.341034,24.49826,309.319946,102.355812,77.076904,66.551064,12.945968,116.947258,73.633682,14.231941,13.270972,20.670412,87.012749,46.465683,49.130001,92.41433,48.441509,81.840042,99.213326,20.333191,118.727455,6.633018,60.48568,18.98666,99.074287,16.575342,38.496105,58.209705,1358.420288,4.075861,16.481041,41.435719,1.684385,18.838602,66.84729,113.756111,22.968256,128.138687,31.100962,35.768307,58.340931,86.752983,21.96158,17.079149,14.766479,125.571533,34.364468,131.800354,69.383476,61.66,23.074377,222.417908,541.805603,82.839256,61.738483,101.639404,30.883036,9.966467,40.205002,104.158936,156.668213,59.670704,70.94162,927.958496,103.096695,77.639999,139.079926,176.994995,13.555,88.673759
10/6/2017,73.702385,51.776123,7.591234,224.448975,42.78088,177.414093,69.970909,81.279678,27.973951,79.937706,103.206718,8.120699,263.720673,54.658543,64.78994,85.556297,419.757843,24.569298,306.730835,101.770088,76.865257,66.376183,12.969403,116.362289,74.002754,14.218238,13.23398,20.71937,86.793854,46.163651,48.93,93.089317,47.714451,82.241592,98.12957,20.172472,118.193748,6.627338,60.525101,19.005869,98.223862,16.497751,38.284958,57.697651,1347.03479,4.05418,16.515425,41.939301,1.670856,18.905762,66.59639,114.302063,22.647089,127.760429,31.072655,35.565159,58.271358,85.802238,21.771627,16.843964,14.695327,125.571533,34.569412,131.307831,70.219772,63.099998,22.846397,219.531952,541.805603,81.93364,61.445282,100.905365,31.142641,9.990834,40.18,104.505798,158.940186,60.163116,70.410858,937.797424,103.934883,77.730003,137.514496,176.994995,13.48,88.42424
10/9/2017,73.702385,52.38739,7.60025,226.202484,42.771484,178.837326,71.895378,81.081795,28.179426,78.137711,103.206718,7.959987,265.385101,54.696178,64.373154,85.280724,421.489502,24.630863,312.817017,102.160568,77.403984,67.143707,12.927219,117.775986,74.102501,14.05322,13.391196,20.836872,87.201797,45.960724,49.5,93.206703,47.695061,81.916527,98.967018,20.036106,118.290787,6.579999,60.830635,19.0923,97.845901,16.33287,38.36174,58.122749,1350.077393,4.0325,16.525251,42.281548,1.66815,19.049679,66.876251,114.897644,22.851465,127.476715,31.091526,35.52552,57.317226,86.272705,21.703438,16.622889,14.67161,124.733734,34.321571,131.357086,70.598106,63.220001,22.899754,222.069595,542.701172,81.790657,61.69939,101.150047,31.377752,10.03957,40.099998,103.911171,158.495667,60.970676,70.183395,928.957397,104.230705,77.610001,137.172043,179.914597,13.32,88.673759
10/10/2017,73.466896,51.604206,7.690408,231.268173,42.77618,180.996719,69.70282,79.838013,27.915245,77.547539,104.62748,7.959987,269.791046,54.667946,63.842716,85.142929,425.892883,24.564562,319.766235,101.770088,77.153854,66.871674,12.964716,118.945946,74.072578,13.989078,13.321836,20.88583,86.773949,45.889935,49.709999,93.177361,48.029507,81.47673,98.178833,19.953314,119.067093,6.491004,60.870056,19.06349,97.278946,16.633533,38.390533,58.354626,1320.680908,4.048267,16.372969,42.457554,1.664091,18.992113,66.750793,114.798378,22.773607,127.665848,31.115114,35.347149,57.456375,86.233505,21.742403,16.354778,14.633662,124.684448,33.797287,131.061569,71.26516,64.370003,23.428471,222.119354,540.312988,81.771591,61.26936,101.492592,31.661848,10.185777,39.974998,103.217445,158.693237,60.685074,70.439293,928.957397,106.449432,78.150002,136.487167,179.962463,13.26,88.443436
10/11/2017,72.619217,50.964287,7.591234,233.216507,43.057915,182.076431,69.482605,79.545906,27.925032,76.711472,104.62748,7.959987,271.602386,53.162468,63.814301,84.266998,427.426666,24.460375,324.808563,101.526031,77.317406,67.133995,13.049087,118.702209,73.823212,13.792083,13.682014,20.82708,87.689346,45.861618,49.224998,93.607788,47.927719,81.304642,98.031044,19.836428,119.018578,6.433252,60.751789,19.082699,97.373451,16.618986,38.251366,58.161396,1310.325928,4.050239,16.544899,42.438,1.669503,19.054476,66.557785,113.458321,22.111809,127.618568,31.138706,35.52552,57.953316,85.704224,21.688826,15.78563,14.742762,124.19162,33.687664,131.061569,70.229736,64.800003,23.234447,221.62178,537.924866,81.72393,61.924179,101.590469,31.740219,10.273501,40.099998,103.11834,161.310959,61.305515,70.600418,926.460205,107.583443,78.57,135.900116,180.01033,13.31,88.433838
10/12/2017,73.429237,51.403633,7.572986,234.775192,42.884178,184.333984,69.482605,79.338608,27.915245,76.878693,104.637077,7.959987,272.679413,53.350651,63.09441,84.601624,426.783447,24.247265,324.309174,101.477219,77.596397,67.270004,12.964716,118.702209,73.464119,13.700438,13.724667,20.998436,88.465454,45.668129,49.400002,93.627357,48.528755,80.79792,98.819237,19.792595,118.67894,6.384967,60.653229,19.154726,97.420685,16.565643,38.289757,58.325638,1315.086304,4.040384,16.579285,42.320656,1.684385,19.068867,66.760445,114.550217,21.907431,128.516953,31.464249,35.332287,58.758358,85.812042,21.942097,15.592779,14.761737,124.980141,33.835415,131.701843,70.47863,65.559998,23.379967,223.910645,539.865234,81.742989,62.412849,100.905365,31.774508,10.395341,40.049999,101.68132,161.854263,60.990372,70.5625,924.112854,107.38623,78.769997,136.242569,179.962463,13.33,88.289886
10/13/2017,72.628624,50.964287,7.600358,235.554535,42.992172,185.021057,69.482605,78.773247,27.90546,75.934425,104.637077,8.016707,275.127136,53.623524,62.563969,84.473679,427.080353,23.972588,324.626801,101.916519,77.529045,66.92997,12.964716,118.65345,72.965378,13.54465,13.677275,20.812391,88.555,44.66293,49.384998,93.627357,48.664474,80.93177,99.262589,19.743893,118.67894,6.211709,60.594093,19.049084,98.69632,16.648085,38.611279,58.151733,1319.454102,4.045311,16.623499,42.159317,1.678973,19.054476,67.493866,112.068626,21.951225,127.665848,31.294399,35.183647,59.235424,85.272957,21.981064,15.541038,14.738018,122.959564,33.697193,130.618301,70.618019,65.410004,23.413919,223.612091,538.074158,81.647667,61.973045,102.226631,31.838182,10.239387,40.23,100.987587,162.496353,59.690399,70.676239,928.957397,107.48484,78.300003,136.536087,179.962463,13.18,88.289886
10/16/2017,74.173325,50.916531,7.618607,234.23938,43.287998,185.80629,69.482605,79.658974,28.130505,75.806557,106.230644,8.016707,273.85434,53.538841,62.706047,84.237465,427.377197,24.024681,324.309174,102.111755,77.413605,67.376877,13.030336,118.458458,73.055145,13.521715,13.563536,20.758537,87.4207,44.799789,48.985001,93.754524,48.761414,81.467171,99.311859,19.982533,117.708549,6.246739,61.106602,19.097103,98.365601,16.788715,38.457714,58.924644,1311.40564,4.034471,16.731571,42.496666,1.672209,19.198393,67.455261,118.917824,22.014488,127.760429,31.464249,35.267876,58.509888,85.096527,22.015158,15.41874,14.695327,124.684448,33.573277,130.125763,70.717575,66.110001,23.137436,219.432434,537.427307,81.742989,61.738483,101.150047,31.843081,10.429456,39.5,100.789375,161.310959,59.926758,71.112221,933.951782,106.005692,78.330002,136.193634,180.871841,12.9,88.328278
10/17/2017,74.59716,50.916531,7.572986,233.119095,43.104866,184.726593,69.482605,79.046509,28.01309,79.465576,106.230644,8.016707,272.581482,53.670563,62.781826,84.355568,426.486633,23.972588,322.945679,101.379601,77.38475,68.688469,12.997526,118.263474,73.015251,13.526282,13.544578,20.77812,87.0625,44.743156,48.474998,93.911041,48.897129,81.964333,98.523666,19.739021,117.708549,6.260941,60.939053,19.005869,98.885307,16.618986,38.731247,59.610603,1317.000244,4.017718,16.849468,42.330437,1.684385,19.193594,67.368408,117.031807,21.5376,127.665848,31.332144,34.970592,51.184971,85.341568,22.005415,15.771519,14.695327,123.797363,33.420757,129.879501,70.408943,65.599998,23.025871,217.790436,537.825378,81.49514,61.572338,100.905365,31.911655,10.400215,39.625,100.888489,161.607315,59.897213,70.875275,943.441101,104.625145,77.849998,136.144714,180.632538,13.28,87.9636
10/18/2017,73.099579,50.916531,7.645979,234.677765,43.015652,186.002609,69.482605,79.630714,27.90546,79.809837,106.230644,8.64065,273.364807,54.470348,63.871132,84.73941,429.801544,23.958382,325.171204,101.526031,77.548294,69.038223,12.931907,119.14093,73.164871,13.709574,13.492446,20.846664,87.191849,45.337784,48.650002,95.094711,48.635387,82.557098,99.508904,19.821817,118.242264,6.306385,61.90493,19.121113,100.208191,16.609287,38.880009,60.084007,1327.993164,4.017718,16.495777,42.242432,1.685738,19.284742,67.812317,116.982178,21.041256,128.516953,31.511427,35.228237,51.721668,86.292313,22.015158,15.738592,14.728531,122.368179,33.601871,130.224258,68.706467,67.010002,23.302357,216.944534,538.422363,82.124298,62.061005,101.737274,32.719856,10.444077,40.794998,101.284897,165.361023,60.104027,71.083786,936.948425,105.660553,78,136.487167,180.201767,13.275,88.097954
10/19/2017,73.935486,50.610901,7.545615,233.752304,43.053219,183.450577,69.482605,79.395149,28.03266,79.396721,105.606651,8.602835,271.847168,51.920437,63.766937,84.158737,426.931915,23.977324,325.035339,101.428413,77.827278,68.494164,12.795978,123.138306,72.915504,13.663798,13.677275,20.836872,86.395851,45.281151,48.875,92.052383,48.838966,80.979568,99.016281,19.651358,116.398514,6.270409,61.25444,19.0875,99.216026,17.17667,38.64967,56.132511,1309.835205,3.973373,16.412268,42.046864,1.672209,19.294336,67.580711,113.210159,20.788216,127.476715,31.209476,34.866543,52.675797,86.311913,21.73266,15.602184,14.70007,119.75621,33.678131,129.583984,66.565918,66.269997,23.205343,209.829163,533.347656,81.93364,60.106327,101.884079,31.941044,10.463571,39.990002,100.690269,161.656693,58.626785,70.515121,923.913025,105.167503,77.290001,134.823883,179.196655,12.88,88.021179
10/20/2017,72.110847,51.174412,7.609483,231.511703,43.161217,182.125504,69.482605,78.97113,29.72538,79.396721,107.985062,8.602835,269.497314,50.330269,64.458412,84.975616,424.111755,24.12887,326.306915,102.45343,78.000443,68.290138,12.795978,124.746986,73.055145,13.892864,13.573012,20.381556,86.147102,45.889935,49.404999,90.780678,49.013462,79.832283,97.873405,19.68058,117.514465,6.473015,60.7715,19.394819,98.554588,17.331854,38.865612,55.833008,1305.172974,3.987169,16.579285,40.663227,1.650562,19.260756,68.323784,114.550217,20.359995,128.185974,30.912241,34.881405,52.874573,88.174194,21.937227,15.865593,14.709558,120.150467,33.711494,128.943695,67.432098,66.089996,23.675854,207.639801,532.3526,81.895515,59.559017,103.79258,31.808794,10.400215,40.509998,101.978638,161.50853,58.548,70.240257,920.866455,105.512642,77.589996,135.949036,177.234299,12.98,87.906013
10/23/2017,71.331589,51.766575,7.609483,234.823898,43.292686,181.929199,69.482605,79.517639,28.277273,79.957382,108.284767,8.602835,274.001221,49.793934,64.31633,85.733452,428.515167,23.953646,328.1698,103.039162,77.403984,68.319283,12.800666,124.89325,72.895554,13.860793,13.857364,20.05353,87.231651,45.545429,49.424999,91.005669,49.304283,79.736679,99.558167,19.549084,118.290787,6.442719,60.50539,19.226755,98.08213,17.254263,38.654469,55.456219,1307.822998,3.987169,17.296494,40.609447,1.684385,19.30393,68.130775,114.798378,20.710358,127.52401,30.638599,34.83186,53.272125,87.22345,21.830074,15.621,14.676353,120.002617,33.649532,130.766052,67.432098,66.279999,23.632198,209.082794,534.690918,80.885048,59.324459,103.89045,31.705933,10.405088,40.650002,102.077736,162.002441,59.335861,70.050705,914.323792,106.252213,77.400002,135.997971,176.133469,13.21,87.829239
10/24/2017,70.324242,51.098,7.609483,234.580353,43.532162,180.898575,69.224091,78.782677,28.150074,81.885246,113.718346,8.111244,272.875244,49.586941,64.486824,85.959808,430.642639,24.247265,329.577271,102.06295,77.452087,67.619766,12.800666,124.941986,72.835701,14.067019,13.795754,20.063322,86.395851,46.116459,49.205002,87.816605,49.333366,79.918327,97.82415,19.841299,119.018578,6.562958,60.465965,19.289179,98.412849,17.065134,38.745644,53.76548,1312.289063,3.983227,17.51264,40.526333,1.665444,19.279943,67.407005,111.919731,20.992594,127.193024,30.765984,34.653488,53.659744,87.22345,21.771627,15.611592,14.515075,119.361946,33.601871,127.46611,67.292702,64.879997,23.379967,209.132538,525.735474,80.951775,59.392872,103.401093,31.38755,10.288123,40.544998,100.789375,160.817062,59.660858,69.823235,906.182922,106.005692,77.239998,137.318817,176.229202,13.115,87.502953
10/25/2017,69.240868,50.687305,7.609483,237.648987,43.104866,179.524399,69.224091,76.719116,28.150074,82.101639,113.553986,8.111244,276.497925,50.207947,63.918495,86.343658,434.402832,24.190435,358.556824,104.601097,77.432846,66.706512,12.716295,122.845818,72.895554,13.984509,13.497186,20.068218,89.649498,45.606777,48.375,86.476418,48.974686,79.354248,100.691185,19.534473,119.89193,6.484377,60.219566,19.121113,100.019196,16.924501,38.577686,53.263088,1305.271118,3.971402,17.409477,41.142368,1.681679,19.064072,67.117508,111.919731,20.593569,127.571281,30.416855,34.623756,55.597813,86.15509,21.688826,15.545741,14.225721,119.706924,33.668598,128.500412,66.486267,66.050003,23.118032,211.023346,537.079102,80.92318,56.666096,103.401093,31.299383,10.254008,40.259998,100.640724,159.434097,59.591915,69.282997,916.421448,104.822372,77.360001,136.731766,176.229202,13.645,80.238235
10/26/2017,70.7994,50.81147,7.664226,242.519852,43.73877,184.432129,69.224091,77.265633,28.150074,84.403275,113.408958,8.111244,281.295502,50.857185,64.714157,88.420303,436.480896,24.455639,356.69397,105.577316,79.809036,67.65863,12.880347,123.430794,73.354393,14.039515,13.696231,20.264053,89.818649,45.922966,49.110001,87.307922,49.798683,80.558899,101.331589,19.709803,122.172356,6.444613,61.352997,19.495659,99.924713,16.880856,39.53265,53.446651,1308.902832,3.973373,19.443207,41.680176,1.672209,19.198393,67.957069,105.120178,21.766314,129.699036,31.110399,34.529621,56.601635,88.164391,21.922615,15.691556,14.349052,121.333244,34.598011,130.913803,67.372353,65.949997,23.515783,214.108337,537.178589,82.086166,57.1059,105.505325,31.456125,10.444077,41.720001,101.532661,160.471313,59.916908,70.183395,918.968567,107.090393,79,139.2267,177.95224,13.805,81.629753
10/27/2017,71.474129,48.633839,7.737219,247.390686,44.391441,186.689682,69.224091,77.529457,28.541454,85.140984,112.712845,8.111244,285.505615,51.544067,64.884659,89.778503,437.816711,24.394073,359.147186,106.602333,79.799408,68.008385,13.077209,124.844505,74.521439,13.970805,13.743623,20.126968,89.768898,45.889935,48.764999,88.16877,49.294586,81.08474,101.577896,19.724413,122.948662,6.475856,61.747234,19.303585,102.617714,16.817814,39.254318,53.002232,1308.215576,3.951693,19.570927,41.738846,1.662738,19.447847,69.22126,105.566856,22.637354,131.8741,31.770914,34.648533,58.032825,87.468483,22.434031,13.353815,14.633662,122.71315,34.412128,131.603348,67.72081,65.599998,23.627346,214.65567,548.323181,82.429344,57.272045,105.701065,31.896961,10.448951,41.700001,102.028183,160.965225,60.901737,70.505638,913.974182,109.90078,79.449997,139.27562,177.090714,13.315,85.257317
10/30/2017,71.474129,45.071301,7.609483,248.364868,44.860996,186.493378,68.697495,76.90757,29.294863,83.321312,114.085747,8.111244,287.219055,51.788704,65.244598,87.347534,438.4104,24.360922,360.192017,106.407089,80.617134,67.483749,13.283443,125.52697,74.571312,13.943302,13.606187,20.582287,89.102257,45.729481,48.195,87.68943,49.197647,81.008263,101.922729,19.690321,121.007881,6.450294,62.397724,19.226755,102.523224,16.696577,39.523052,53.137489,1301.737671,4.009834,19.978655,41.758404,1.657327,19.438251,69.337059,104.375702,22.486502,131.117554,31.723734,34.579166,58.25148,88.183998,22.526571,13.335,14.35854,123.994499,34.197647,131.800354,67.601349,65.089996,23.850475,212.814636,557.029846,82.73439,56.920204,105.162773,31.764709,10.512307,41.580002,101.879532,160.817062,60.783558,70.723633,920.466919,109.950089,79.779999,140.498627,176.133469,13.425,86.39933
10/31/2017,71.474129,45.138157,7.645979,249.485168,44.954903,187.524002,68.697495,76.596626,29.01111,86.311478,114.085747,8.111244,288.589752,52.080395,63.501717,89.000984,440.884247,24.559826,357.466064,106.699959,80.857635,68.144402,13.203762,125.52697,75.259567,13.727941,13.753101,20.880936,90.714149,45.115978,48.400002,87.532921,48.81958,81.400246,102.809441,19.836428,120.522682,6.373605,62.851097,19.183538,103.231911,16.759621,39.556644,54.06498,1314.252075,4.089657,19.84602,41.885521,1.657327,19.515007,70.234535,103.035645,22.715212,131.732254,32.219124,34.425571,58.152088,87.909561,22.399937,13.132741,14.325336,123.600235,33.978401,131.406326,67.0438,65.5,24.010546,213.31221,534.342712,83.34449,56.783375,106.141487,32.181053,10.51718,41.994999,101.929077,158.051163,61.463089,71.083786,935.899597,109.950089,79.809998,141.672699,177.090714,13.45,87.013519
11/1/2017,71.474129,45.720772,7.609483,248.657135,45.339931,190.026932,68.697495,75.880501,28.463179,85.94754,113.118904,8.111244,288.442902,52.127445,62.469242,88.82383,441.675873,24.858183,360.372803,107.871407,81.00193,68.260994,13.297506,125.721962,75.060074,13.700438,13.748363,21.267708,91.520103,45.115978,47.755001,87.112274,48.790497,82.796112,103.499115,20.265007,121.929756,6.399168,62.84124,19.332396,102.145256,16.76932,39.834976,53.446651,1313.712158,4.109366,20.23901,41.768181,1.650562,19.567776,71.595222,104.028275,23.683577,131.117554,31.775633,34.579166,58.241539,87.713524,22.229464,12.784667,14.254183,124.043777,33.854481,131.603348,67.402222,66.260002,24.093004,213.31221,531.904785,83.211029,57.389328,106.875519,31.92635,10.463571,41.605,101.38401,156.223679,62.861546,71.197525,948.934937,110.196609,80.040001,141.868378,178.957352,14.06,86.514496
11/2/2017,70.419273,45.930893,7.527365,248.364868,45.508972,188.898148,68.697495,74.947655,28.463179,84.993446,113.118904,8.111244,288.051331,51.148876,62.687103,88.873039,441.477936,24.815559,359.737488,108.164276,81.579147,67.98896,13.395936,125.38073,74.132423,13.755444,13.847885,21.243229,90.684303,44.974403,48.470001,87.170967,48.46574,82.796112,102.563133,20.148121,123.142746,6.393487,63.067928,19.293982,102.853943,17.026339,39.844574,53.591576,1311.307495,4.153712,20.067076,41.782848,1.676268,19.591763,70.340683,104.574219,23.839294,130.975708,32.129482,34.450344,58.430378,88.693672,22.171017,12.704704,14.330078,123.403099,33.668598,128.99295,66.864601,65.150002,23.96204,211.272141,531.158508,83.382622,58.220066,106.826591,31.789202,10.526928,40.025002,100.145203,154.939529,63.088051,71.282822,948.88501,109.654251,79.860001,142.944626,178.23941,13.925,87.003929
11/3/2017,70.846924,45.109509,7.545615,251.482208,45.52306,189.045395,68.266624,74.45768,28.277273,85.740982,113.118904,8.111244,297.793335,51.242973,62.289272,89.896599,441.576904,24.12887,367.323059,108.798805,82.570023,68.523308,13.395936,125.819466,74.750862,13.563017,13.871581,21.287292,90.783798,43.133896,49.060001,87.98291,48.300941,86.046776,102.169037,20.075069,123.433861,6.365085,63.274899,19.149925,103.751617,16.900253,39.998135,53.330715,1320.141113,4.14977,20.612352,41.753513,1.67762,19.644531,71.334663,107.055817,23.907421,131.306702,32.346508,34.589073,58.98695,88.507446,22.166145,12.789371,14.486614,123.994499,33.568508,128.894455,68.975273,67.110001,24.19487,211.869217,530.710754,83.382622,58.64032,107.071266,32.127174,10.565916,41.209999,101.38401,155.23587,63.925163,72.088432,953.929321,111.675758,80.650002,143.77626,178.000107,12.885,85.669975
11/6/2017,70.903938,45.854485,7.527365,252.846039,45.654541,188.554626,68.266624,75.004196,28.864344,85.200005,112.857872,8.111244,296.667358,53.896385,61.531494,89.128929,440.241058,24.024681,368.776428,108.261894,82.444962,68.397011,13.377188,126.209435,74.062599,13.420934,13.971104,21.155104,91.181801,41.557667,48.564999,87.699219,47.835625,86.094582,102.809441,20.230915,122.851624,6.277983,62.998932,19.0875,103.420891,16.76932,39.988537,53.263088,1304.682251,4.094584,20.85306,41.76329,1.684385,19.692503,71.479416,106.807655,24.165327,131.117554,32.62487,34.460255,58.887566,88.193802,22.136923,12.474223,14.756992,122.5653,33.56374,129.337723,68.756241,66.589996,24.12211,212.963898,533.198364,83.134766,59.324459,106.679779,32.161465,10.536675,41.200001,101.829979,154.050491,64.141815,72.12635,933.552185,111.823677,79.849998,141.868378,177.617203,12.545,86.370544
11/7/2017,69.849075,46.035954,7.554738,249.972275,45.912788,186.051682,68.266624,74.127892,28.658869,84.983612,104.030724,8.309772,295.688263,54.338623,61.332577,88.577782,437.569336,23.982059,365.188385,107.383301,82.580742,67.639198,13.358438,125.088242,73.813232,13.494212,13.956887,20.954372,90.654449,41.760593,48.380001,87.581833,47.573883,86.199745,102.26757,20.070198,122.317917,6.258101,62.082336,19.053886,102.806709,16.623835,39.633423,52.519161,1289.07605,4.023631,20.602528,40.912575,1.670856,19.841217,70.659142,104.326065,24.909847,131.164841,32.370102,34.148102,58.73848,89.17395,22.063862,12.281371,14.742762,122.023201,33.93074,127.860138,69.234131,65.080002,24.141512,209.48085,530.710754,82.925041,58.64032,106.875519,32.181053,10.551295,41.639999,101.68132,156.668213,63.91531,72.097916,940.943909,111.281319,79.580002,140.351852,176.707825,12.12,85.929092
11/8/2017,71.977806,45.940441,7.600358,248.072617,45.94566,186.198914,68.266624,74.306923,28.277273,84.059013,104.030724,8.309772,294.709137,54.413898,61.398884,87.16053,440.587402,24.048361,364.234497,106.455902,82.929878,67.464325,13.438121,125.868217,73.573837,13.068057,14.013756,20.743849,90.365898,41.66621,49.235001,87.973129,47.893787,84.383202,101.971992,19.607525,120.183044,6.404849,61.845795,19.06349,103.65712,17.147573,40.01733,52.586792,1305.418335,3.998995,20.803934,41.098362,1.676268,20.157831,69.780968,105.070541,24.583817,131.448532,32.700359,34.108463,56.651329,90.173698,21.893393,12.22963,14.785454,120.051903,33.90691,128.057144,68.815979,71.099998,23.923235,208.883743,516.979004,83.935516,58.347118,107.218079,33.45948,10.736492,41.73,100.690269,156.322479,61.650204,72.884575,933.951782,110.788269,80.779999,139.177765,176.229202,11.685,85.276512
11/9/2017,71.939796,45.988201,7.636854,243.445297,45.607578,184.628448,68.266624,73.298698,28.472961,82.691803,114.99456,8.508299,295.541412,54.197487,61.209442,85.536613,443.803375,23.958382,353.469543,104.161804,82.56134,67.493469,13.400623,125.136993,71.61879,12.990211,14.103801,20.508846,89.341049,41.434967,49.564999,87.797043,47.094025,82.413681,98.868492,19.174076,118.630417,6.262834,61.520546,19.06349,101.389328,17.249413,39.115154,52.751034,1302.719238,3.946765,19.629875,40.692566,1.676268,20.162628,68.690491,101.050369,24.467028,130.928421,32.851334,34.058918,55.52824,89.683624,21.713181,12.243741,14.695327,118.918411,34.021297,125.101982,67.432098,68.910004,23.787418,207.49054,509.4664,83.449348,57.985504,104.184059,33.361515,10.682882,41.099998,99.15416,153.062668,61.010071,72.960403,926.859741,108.816071,78.879997,137.172043,173.070282,11.175,85.228531
11/10/2017,71.939796,45.596611,7.645979,242.081467,45.123936,182.763504,68.266624,72.959488,28.472961,82.347542,112.92556,8.508299,295.737213,52.870773,61.342052,85.625191,440.14209,23.882608,352.378754,104.112991,81.77578,66.997978,13.372501,124.405754,71.269661,13.003915,13.966365,20.440306,89.152,41.279232,48.790001,87.552483,47.094025,81.734871,98.720711,18.424063,116.447037,6.289344,60.870056,19.039482,100.491653,16.987543,38.880009,52.78968,1289.370483,3.900449,20.116203,40.48233,1.697914,20.181818,68.758041,100.653313,24.248055,130.313736,32.653179,33.831001,55.945671,90.389336,21.56706,12.328407,14.690583,119.214096,34.126156,124.461693,67.74073,68.209999,23.685555,206.644638,510.212677,83.010841,57.399101,104.135124,33.405598,10.716997,40.830002,98.906395,152.469986,60.5275,72.979355,913.974182,109.70356,78.400002,137.808014,173.261734,11.23,84.585548
11/13/2017,73.16571,45.606163,7.518241,239.597336,44.682564,181.978271,68.266624,72.01722,28.189211,81.885246,112.161758,8.508299,292.799896,52.306217,60.840027,85.280724,438.212524,23.74527,350.153259,103.087967,81.145393,67.2603,13.217824,123.430794,70.741005,12.981074,13.814712,20.337492,88.485352,41.175407,48.380001,87.063354,46.871059,81.151665,98.218246,18.346138,115.476646,6.166265,60.613808,18.760971,100.44442,16.555944,38.438519,52.171352,1286.622314,3.890594,20.017954,40.374767,1.715502,20.100266,68.265877,99.561417,23.717642,129.557205,32.64846,33.211655,56.303471,88.095779,21.430683,11.862741,14.614688,118.376297,33.692429,123.96917,68.198708,67.589996,23.544888,205.997803,513.148132,82.715324,57.184086,102.764923,32.768837,10.604905,40.785,99.15416,151.482162,60.300991,72.353813,894.496033,109.555641,73.410004,135.753357,172.304489,10.93,83.932976
11/14/2017,72.224892,44.039791,7.472621,239.597336,44.076843,180.702271,68.768166,71.244568,28.110935,82.170494,113.699013,7.978894,292.604126,51.026554,60.101192,86.451912,436.876678,23.536896,349.698761,102.892731,81.271477,66.832817,13.133454,123.089554,70.731033,12.91227,13.748363,21.174686,88.535103,40.967762,47.435001,86.867722,46.628704,81.553223,99.016281,18.477634,115.137009,6.095258,60.653229,18.396029,100.255424,16.318323,39.033569,51.746254,1275.923706,3.897492,19.850931,39.95919,1.712796,20.061888,68.333427,98.945976,22.793072,129.840912,32.917385,34.326473,55.895981,88.095779,21.464777,11.853334,14.609944,120.840416,33.249172,124.412445,67.352448,68.5,23.49638,208.983276,514.192871,82.934578,57.223179,102.275566,32.220242,10.561043,41.584999,99.600121,150.938858,60.566895,72.325378,901.48822,109.80217,73.610001,135.949036,175.319809,10.93,85.737152
11/15/2017,71.274567,44.364525,7.472621,238.47702,43.485207,180.849503,68.768166,71.216301,28.110935,84.098366,111.958725,7.978894,291.967682,49.332878,60.461136,86.589706,435.837677,23.517952,347.973663,102.502243,81.300568,66.725945,13.114706,123.235794,70.591377,12.99478,13.734145,20.670412,88.057503,41.057426,46.634998,87.200317,46.391201,80.425056,98.819237,18.414322,114.31218,6.111352,60.732075,18.343208,100.019196,16.226183,39.273514,50.780117,1275.9729,3.916216,19.767422,39.861404,1.703326,20.047497,68.49749,98.747452,21.897699,130.644714,32.723949,33.989552,55.418911,88.066376,21.381979,11.834518,14.382257,118.622711,32.758251,123.870659,66.336929,68.050003,23.001617,210.326736,505.635437,83.134766,56.050373,101.296852,31.510004,10.356353,41.220001,98.083824,150.296768,59.61161,72.742409,903.985413,108.520241,72.839996,135.21524,171.538681,11.205,86.370544
